,measured_depth,inclination,azimuth
0,0.0,0.0,1.1459155902616465
1,100.0,0.0,1.1459155902616465
2,200.0,0.0,1.1459155902616465
3,300.0,0.0,1.1459155902616465
4,400.0,0.0,1.1459155902616465
5,500.0,0.0,1.1459155902616465
6,600.0,0.0,1.1459155902616465
7,700.0,0.0,1.1459155902616465
8,800.0,0.0,1.1459155902616465
9,900.0,0.0,1.1459155902616465
10,1000.0,0.0,1.1459155902616465
11,1100.0,0.0,1.1459155902616465
12,1200.0,0.0,1.1459155902616465
13,1300.0,0.0,1.1459155902616465
14,1400.0,0.0,1.1459155902616465
15,1500.0,0.0,1.1459155902616465
16,1600.0,0.0,1.1459155902616465
17,1700.0,0.0,1.1459155902616465
18,1800.0,0.0,1.1459155902616465
19,1900.0,0.0,1.1459155902616465
20,2000.0,0.0,1.1459155902616465
21,2100.0,0.0,1.1459155902616465
22,2200.0,0.0,1.1459155902616465
23,2300.0,0.0,1.1459155902616465
24,2400.0,0.0,1.1459155902616465
25,2500.0,0.0,1.1459155902616465
26,2600.0,0.0,1.1459155902616465
27,2700.0,0.0,1.1459155902616465
28,2800.0,0.0,1.1459155902616465
29,2900.0,0.0,1.1459155902616465
30,3000.0,0.0,1.1459155902616465
31,3100.0,0.0,1.1459155902616465
32,3200.0,0.0,1.1459155902616465
33,3300.0,0.0,1.1459155902616465
34,3400.0,0.0,1.1459155902616465
35,3500.0,0.0,1.1459155902616465
36,3600.0,1.7188733853924696,78.49521793292278
37,3700.0,4.010704565915763,78.49521793292278
38,3800.0,5.729577951308233,78.49521793292278
39,3900.0,8.021409131831525,78.49521793292278
40,4000.0,9.740282517223996,78.49521793292278
41,4100.0,12.032113697747288,78.49521793292278
42,4200.0,13.750987083139757,78.49521793292278
43,4300.0,16.04281826366305,78.49521793292278
44,4400.0,17.76169164905552,78.49521793292278
45,4500.0,20.05352282957881,78.49521793292278
46,4600.0,21.772396214971284,78.49521793292278
47,4700.0,24.064227395494576,78.49521793292278
48,4757.3,25.21014298575622,78.49521793292278
49,4800.0,25.21014298575622,78.49521793292278
50,4900.0,25.21014298575622,78.49521793292278
51,5000.0,25.21014298575622,78.49521793292278
52,5100.0,25.21014298575622,78.49521793292278
53,5200.0,25.21014298575622,78.49521793292278
54,5300.0,25.21014298575622,78.49521793292278
55,5400.0,25.21014298575622,78.49521793292278
56,5500.0,25.21014298575622,78.49521793292278
57,5600.0,25.21014298575622,78.49521793292278
58,5700.0,25.21014298575622,78.49521793292278
59,5800.0,25.21014298575622,78.49521793292278
60,5900.0,25.21014298575622,78.49521793292278
61,6000.0,25.21014298575622,78.49521793292278
62,6100.0,25.21014298575622,78.49521793292278
63,6200.0,25.21014298575622,78.49521793292278
64,6300.0,25.21014298575622,78.49521793292278
65,6400.0,25.21014298575622,78.49521793292278
66,6500.0,25.21014298575622,78.49521793292278
67,6600.0,25.21014298575622,78.49521793292278
68,6700.0,25.21014298575622,78.49521793292278
69,6800.0,25.21014298575622,78.49521793292278
70,6900.0,25.21014298575622,78.49521793292278
71,7000.0,25.21014298575622,78.49521793292278
72,7100.0,25.21014298575622,78.49521793292278
73,7200.0,25.21014298575622,78.49521793292278
74,7300.0,25.21014298575622,78.49521793292278
75,7400.0,25.21014298575622,78.49521793292278
76,7500.0,25.21014298575622,78.49521793292278
77,7600.0,25.21014298575622,78.49521793292278
78,7700.0,25.21014298575622,78.49521793292278
79,7800.0,25.21014298575622,78.49521793292278
80,7900.0,25.21014298575622,78.49521793292278
81,8000.0,25.21014298575622,78.49521793292278
82,8100.0,25.21014298575622,78.49521793292278
83,8200.0,25.21014298575622,78.49521793292278
84,8300.0,25.21014298575622,78.49521793292278
85,8400.0,25.21014298575622,78.49521793292278
86,8500.0,25.21014298575622,78.49521793292278
87,8600.0,25.21014298575622,78.49521793292278
88,8700.0,25.21014298575622,78.49521793292278
89,8800.0,25.21014298575622,78.49521793292278
90,8900.0,25.21014298575622,78.49521793292278
91,9000.0,25.21014298575622,78.49521793292278
92,9100.0,25.21014298575622,78.49521793292278
93,9200.0,25.21014298575622,78.49521793292278
94,9300.0,25.21014298575622,78.49521793292278
95,9400.0,25.21014298575622,78.49521793292278
96,9500.0,25.21014298575622,78.49521793292278
97,9600.0,25.21014298575622,78.49521793292278
98,9700.0,25.21014298575622,78.49521793292278
99,9800.0,25.21014298575622,78.49521793292278
100,9900.0,25.21014298575622,78.49521793292278
101,10000.0,25.21014298575622,78.49521793292278
102,10064.55,25.21014298575622,78.49521793292278
103,10100.0,25.783100780887047,70.47380880109125
104,10150.0,28.07493196141034,60.160568488736445
105,10200.0,30.36676314193363,50.99324376664327
106,10250.0,33.231552117587746,43.54479242994257
107,10300.0,36.66929888837269,37.24225668350351
108,10350.0,40.680003454288446,32.0856365273261
109,10400.0,44.69070802020421,27.501974166279513
110,10450.0,48.70141258611997,23.49126960036375
111,10500.0,52.71211715203574,20.05352282957881
112,10550.0,57.29577951308232,16.615776058793873
113,10600.0,61.30648407899809,13.750987083139757
114,10650.0,65.89014644004466,11.459155902616466
115,10700.0,70.47380880109125,9.167324722093172
116,10750.0,75.05747116213784,6.302535746439055
117,10800.0,79.0681757280536,4.583662361046586
118,10850.0,83.6518380891002,2.291831180523293
119,10884.97,87.08958485988514,360.96341093241864
120,10900.0,87.08958485988514,360.96341093241864
121,11000.0,87.08958485988514,360.96341093241864
122,11100.0,87.08958485988514,360.96341093241864
123,11200.0,87.08958485988514,360.96341093241864
124,11300.0,87.08958485988514,360.96341093241864
125,11400.0,87.08958485988514,360.96341093241864
126,11500.0,87.08958485988514,360.96341093241864
127,11600.0,87.08958485988514,360.96341093241864
128,11700.0,87.08958485988514,360.96341093241864
129,11800.0,87.08958485988514,360.96341093241864
130,11900.0,87.08958485988514,360.96341093241864
131,12000.0,87.08958485988514,360.96341093241864
132,12100.0,87.08958485988514,360.96341093241864
133,12200.0,87.08958485988514,360.96341093241864
134,12300.0,87.08958485988514,360.96341093241864
135,12400.0,87.08958485988514,360.96341093241864
136,12500.0,87.08958485988514,360.96341093241864
137,12600.0,87.08958485988514,360.96341093241864
138,12700.0,87.08958485988514,360.96341093241864
139,12800.0,87.08958485988514,360.96341093241864
140,12900.0,87.08958485988514,360.96341093241864
141,13000.0,87.08958485988514,360.96341093241864
142,13100.0,87.08958485988514,360.96341093241864
143,13200.0,87.08958485988514,360.96341093241864
144,13300.0,87.08958485988514,360.96341093241864
145,13400.0,87.08958485988514,360.96341093241864
146,13500.0,87.08958485988514,360.96341093241864
147,13600.0,87.08958485988514,360.96341093241864
148,13700.0,87.08958485988514,360.96341093241864
149,13800.0,87.08958485988514,360.96341093241864
150,13900.0,87.08958485988514,360.96341093241864
151,14000.0,87.08958485988514,360.96341093241864
152,14100.0,87.08958485988514,360.96341093241864
153,14200.0,87.08958485988514,360.96341093241864
154,14300.0,87.08958485988514,360.96341093241864
155,14400.0,87.08958485988514,360.96341093241864
156,14500.0,87.08958485988514,360.96341093241864
