,measured_depth,inclination,azimuth
0,0.0,0.0,0.0
1,13.0,0.0,0.0
2,141.0,0.0,332.8884789710083
3,234.0,0.5729577951308232,281.32227740923423
4,325.0,0.5729577951308232,288.7707287459349
5,417.0,0.5729577951308232,280.17636181897257
6,507.0,0.5729577951308232,298.5110112631589
7,599.0,1.1459155902616465,270.4360793017486
8,689.0,1.1459155902616465,283.0411507946267
9,779.0,1.7188733853924696,281.32227740923423
10,869.0,1.7188733853924696,272.154952687141
11,960.0,2.291831180523293,272.154952687141
12,989.0,2.291831180523293,269.86312150661774
13,1085.0,2.291831180523293,267.57129032609447
14,1176.0,0.5729577951308232,245.22593631599236
15,1267.0,2.291831180523293,86.5166270647543
16,1299.0,1.7188733853924696,90.52733163067008
17,1384.0,4.583662361046586,79.0681757280536
18,1469.0,6.875493541569878,87.08958485988514
19,1555.0,8.594366926962348,88.8084582452776
20,1639.0,9.740282517223996,90.52733163067008
21,1725.0,11.459155902616466,89.38141604040842
22,1810.0,12.60507149287811,89.95437383553924
23,1895.0,12.032113697747288,89.95437383553924
24,1980.0,12.032113697747288,88.23550045014677
25,2064.0,11.459155902616466,88.23550045014677
26,2152.0,10.886198107485642,88.8084582452776
27,2238.0,10.886198107485642,88.8084582452776
28,2323.0,11.459155902616466,83.6518380891002
29,2408.0,10.886198107485642,84.22479588423101
30,2493.0,10.886198107485642,84.79775367936183
31,2578.0,11.459155902616466,87.08958485988514
32,2663.0,10.886198107485642,88.23550045014677
33,2750.0,12.032113697747288,90.52733163067008
34,2836.0,11.459155902616466,88.8084582452776
35,2923.0,11.459155902616466,88.8084582452776
36,3011.0,10.886198107485642,89.38141604040842
37,3096.0,12.032113697747288,87.08958485988514
38,3184.0,11.459155902616466,88.23550045014677
39,3272.0,11.459155902616466,91.67324722093173
40,3358.0,13.178029288008934,89.95437383553924
41,3443.0,13.178029288008934,89.95437383553924
42,3528.0,12.60507149287811,90.52733163067008
43,3616.0,12.032113697747288,89.38141604040842
44,3704.0,12.032113697747288,89.95437383553924
45,3790.0,11.459155902616466,89.38141604040842
46,3875.0,11.459155902616466,87.66254265501595
47,3960.0,12.60507149287811,88.8084582452776
48,4050.0,12.032113697747288,88.8084582452776
49,4135.0,11.459155902616466,88.23550045014677
50,4221.0,10.886198107485642,89.38141604040842
51,4309.0,12.032113697747288,87.66254265501595
52,4397.0,11.459155902616466,88.23550045014677
53,4482.0,10.313240312354818,88.8084582452776
54,4567.0,10.886198107485642,90.52733163067008
55,4655.0,9.740282517223996,91.67324722093173
56,4741.0,10.313240312354818,89.38141604040842
57,4825.0,11.459155902616466,88.23550045014677
58,4909.0,10.886198107485642,88.23550045014677
59,4995.0,9.740282517223996,91.1002894258009
60,5079.0,8.021409131831525,100.26761414789407
61,5164.0,7.448451336700702,89.38141604040842
62,5252.0,6.302535746439055,88.8084582452776
63,5339.0,5.729577951308233,88.8084582452776
64,5425.0,4.583662361046586,89.95437383553924
65,5513.0,4.010704565915763,94.53803619658582
66,5601.0,3.437746770784939,100.26761414789407
67,5689.0,2.8647889756541165,101.98648753328654
68,5773.0,2.291831180523293,113.445643435903
69,5864.0,2.291831180523293,120.32113697747289
70,5952.0,2.291831180523293,132.92620847035099
71,6044.0,2.8647889756541165,131.78029288008932
72,6135.0,0.5729577951308232,207.98367963248882
73,6221.0,1.1459155902616465,210.84846860814295
74,6307.0,1.1459155902616465,173.0332541295086
75,6392.0,1.7188733853924696,167.87663397333122
76,6484.0,1.7188733853924696,176.47100090029355
77,6569.0,1.7188733853924696,176.47100090029355
78,6657.0,1.7188733853924696,169.59550735872367
79,6742.0,1.7188733853924696,167.87663397333122
80,6827.0,1.7188733853924696,160.42818263663048
81,6918.0,1.7188733853924696,167.87663397333122
82,7006.0,2.8647889756541165,161.57409822689215
83,7096.0,2.291831180523293,166.73071838306956
84,7183.0,2.8647889756541165,169.02254956359286
85,7271.0,2.8647889756541165,170.1684651538545
86,7362.0,2.291831180523293,173.0332541295086
87,7450.0,2.291831180523293,177.04395869542438
88,7541.0,2.291831180523293,173.0332541295086
89,7627.0,2.291831180523293,158.1363514561072
90,7717.0,2.291831180523293,149.54198452914486
91,7807.0,2.291831180523293,151.83381570966816
92,7893.0,2.291831180523293,147.25015334862155
93,7979.0,2.291831180523293,141.52057539731334
94,8065.0,2.291831180523293,135.79099744600512
95,8153.0,2.291831180523293,138.65578642165923
96,8244.0,2.291831180523293,135.2180396508743
97,8331.0,1.7188733853924696,139.80170201192087
98,8418.0,1.7188733853924696,135.2180396508743
99,8507.0,2.291831180523293,139.80170201192087
100,8592.0,2.291831180523293,136.36395524113593
101,8678.0,2.291831180523293,140.3746598070517
102,8697.0,2.291831180523293,140.3746598070517
103,8747.0,2.291831180523293,140.3746598070517
