,measured_depth,inclination,azimuth
83,7835.0,24.064227395494576,79.64113352318442
84,7930.0,24.064227395494576,76.77634454753031
85,8024.0,22.918311805232932,82.50592249883854
86,8119.0,24.064227395494576,84.79775367936183
87,8213.0,25.21014298575622,77.34930234266115
88,8308.0,25.783100780887047,74.48451336700703
89,8402.0,25.783100780887047,74.48451336700703
90,8497.0,25.783100780887047,73.33859777674537
91,8591.0,25.783100780887047,73.91155557187619
92,8685.0,25.783100780887047,73.33859777674537
93,8780.0,25.783100780887047,74.48451336700703
94,8874.0,25.783100780887047,73.91155557187619
95,8968.0,25.21014298575622,75.05747116213784
96,9063.0,25.783100780887047,74.48451336700703
97,9157.0,24.6371851906254,71.04676659622208
98,9252.0,22.918311805232932,73.91155557187619
99,9346.0,23.49126960036375,75.63042895726866
100,9441.0,23.49126960036375,74.48451336700703
101,9535.0,23.49126960036375,74.48451336700703
102,9630.0,22.345354010102106,75.63042895726866
103,9729.0,19.48056503444799,76.77634454753031
104,9823.0,22.918311805232932,75.63042895726866
105,9917.0,20.626480624709636,74.48451336700703
106,10011.0,23.49126960036375,60.73352628386726
107,10105.0,33.231552117587746,54.4309905374282
108,10199.0,40.680003454288446,41.25296124941927
109,10293.0,43.54479242994257,33.231552117587746
110,10387.0,50.99324376664327,22.345354010102106
111,10482.0,53.85803274229738,13.750987083139757
112,10576.0,64.74423084978302,4.583662361046586
113,10670.0,72.19268218648372,4.010704565915763
114,10764.0,79.0681757280536,4.583662361046586
115,10858.0,79.64113352318442,1.1459155902616465
116,10952.0,88.23550045014677,0.5729577951308232
117,11046.0,84.79775367936183,359.817495342157
118,11140.0,84.79775367936183,0.0
119,11234.0,85.94366926962348,359.24453754702614
120,11329.0,85.94366926962348,358.6715797518953
121,11423.0,87.08958485988514,358.09862195676453
122,11513.0,86.5166270647543,356.37974857137203
123,11603.0,87.08958485988514,358.6715797518953
124,11693.0,85.94366926962348,357.5256641616337
125,11784.0,85.94366926962348,356.37974857137203
126,11874.0,87.08958485988514,0.5729577951308232
127,11964.0,85.94366926962348,357.5256641616337
128,12054.0,88.8084582452776,358.6715797518953
129,12144.0,84.79775367936183,1.1459155902616465
130,12235.0,85.94366926962348,1.7188733853924696
131,12326.0,85.94366926962348,359.24453754702614
132,12417.0,87.08958485988514,358.6715797518953
133,12506.0,85.94366926962348,355.2338329811104
134,12597.0,87.66254265501595,355.8067907762412
135,12688.0,85.94366926962348,356.37974857137203
136,12779.0,85.94366926962348,359.817495342157
137,12868.0,88.23550045014677,359.24453754702614
138,12956.0,85.94366926962348,356.9527063665029
139,13045.0,88.8084582452776,359.817495342157
140,13134.0,85.94366926962348,356.9527063665029
141,13224.0,84.79775367936183,354.08791739084876
142,13318.0,85.94366926962348,1.1459155902616465
143,13412.0,87.08958485988514,5.156620156177409
144,13507.0,89.95437383553924,4.583662361046586
145,13601.0,89.38141604040842,3.437746770784939
146,13695.0,89.38141604040842,4.010704565915763
147,13790.0,86.5166270647543,4.010704565915763
148,13884.0,85.37071147449267,2.291831180523293
149,13978.0,86.5166270647543,2.8647889756541165
150,14073.0,85.94366926962348,2.291831180523293
151,14168.0,85.94366926962348,1.7188733853924696
152,14262.0,85.37071147449267,1.7188733853924696
153,14356.0,85.37071147449267,0.0
154,14451.0,85.37071147449267,0.0
155,14545.0,85.94366926962348,1.7188733853924696
156,14638.0,86.5166270647543,2.291831180523293
157,14733.0,85.94366926962348,3.437746770784939
158,14827.0,87.08958485988514,359.24453754702614
159,14921.0,86.5166270647543,358.6715797518953
160,15014.0,86.5166270647543,356.37974857137203
161,15108.0,85.94366926962348,356.9527063665029
162,15203.0,87.08958485988514,355.8067907762412
163,15296.0,87.66254265501595,356.37974857137203
164,15391.0,87.08958485988514,358.6715797518953
165,15485.0,84.79775367936183,356.9527063665029
166,15579.0,85.94366926962348,356.9527063665029
167,15673.0,87.08958485988514,358.6715797518953
168,15767.0,88.8084582452776,2.291831180523293
169,15862.0,88.23550045014677,1.7188733853924696
170,15956.0,87.66254265501595,0.5729577951308232
171,16049.0,87.66254265501595,1.1459155902616465
172,16144.0,88.23550045014677,0.5729577951308232
173,16238.0,88.23550045014677,0.5729577951308232
174,16332.0,85.94366926962348,358.6715797518953
175,16426.0,85.94366926962348,0.0
176,16520.0,87.08958485988514,359.817495342157
177,16614.0,85.37071147449267,358.6715797518953
178,16708.0,86.5166270647543,0.5729577951308232
179,16802.0,84.79775367936183,359.817495342157
180,16896.0,86.5166270647543,359.24453754702614
