,measured_depth,inclination,azimuth
0,0.0,0.0,0.0
1,100.0,0.0,0.0
2,200.0,0.0,0.0
3,300.0,0.0,0.0
4,400.0,0.0,0.0
5,500.0,0.0,0.0
6,600.0,0.0,0.0
7,700.0,0.0,0.0
8,800.0,0.0,0.0
9,900.0,0.0,0.0
10,1000.0,0.0,0.0
11,1100.0,0.0,0.0
12,1200.0,0.0,0.0
13,1300.0,0.0,0.0
14,1400.0,0.0,0.0
15,1500.0,0.0,0.0
16,1600.0,0.0,0.0
17,1700.0,0.0,0.0
18,1800.0,0.0,0.0
19,1900.0,0.0,0.0
20,2000.0,0.0,0.0
21,2100.0,0.0,0.0
22,2200.0,0.0,0.0
23,2300.0,0.0,0.0
24,2400.0,0.0,0.0
25,2500.0,0.0,0.0
26,2600.0,0.0,0.0
27,2700.0,0.0,0.0
28,2800.0,0.0,0.0
29,2900.0,0.0,0.0
30,3000.0,0.0,0.0
31,3100.0,0.0,0.0
32,3200.0,0.0,0.0
33,3300.0,0.0,0.0
34,3400.0,0.0,0.0
35,3500.0,0.0,0.0
36,3600.0,1.7188733853924696,77.34930234266115
37,3700.0,4.010704565915763,77.34930234266115
38,3800.0,5.729577951308233,77.34930234266115
39,3900.0,8.021409131831525,77.34930234266115
40,4000.0,9.740282517223996,77.34930234266115
41,4100.0,12.032113697747288,77.34930234266115
42,4200.0,13.750987083139757,77.34930234266115
43,4300.0,16.04281826366305,77.34930234266115
44,4400.0,17.76169164905552,77.34930234266115
45,4500.0,20.05352282957881,77.34930234266115
46,4600.0,21.772396214971284,77.34930234266115
47,4700.0,24.064227395494576,77.34930234266115
48,4757.3,25.21014298575622,77.34930234266115
49,4800.0,25.21014298575622,77.34930234266115
50,4900.0,25.21014298575622,77.34930234266115
51,5000.0,25.21014298575622,77.34930234266115
52,5100.0,25.21014298575622,77.34930234266115
53,5200.0,25.21014298575622,77.34930234266115
54,5300.0,25.21014298575622,77.34930234266115
55,5400.0,25.21014298575622,77.34930234266115
56,5500.0,25.21014298575622,77.34930234266115
57,5600.0,25.21014298575622,77.34930234266115
58,5700.0,25.21014298575622,77.34930234266115
59,5800.0,25.21014298575622,77.34930234266115
60,5900.0,25.21014298575622,77.34930234266115
61,6000.0,25.21014298575622,77.34930234266115
62,6100.0,25.21014298575622,77.34930234266115
63,6200.0,25.21014298575622,77.34930234266115
64,6300.0,25.21014298575622,77.34930234266115
65,6400.0,25.21014298575622,77.34930234266115
66,6500.0,25.21014298575622,77.34930234266115
67,6600.0,25.21014298575622,77.34930234266115
68,6700.0,25.21014298575622,77.34930234266115
69,6800.0,25.21014298575622,77.34930234266115
70,6900.0,25.21014298575622,77.34930234266115
71,7000.0,25.21014298575622,77.34930234266115
72,7100.0,25.21014298575622,77.34930234266115
73,7200.0,25.21014298575622,77.34930234266115
74,7300.0,25.21014298575622,77.34930234266115
75,7400.0,25.21014298575622,77.34930234266115
76,7500.0,25.21014298575622,77.34930234266115
77,7600.0,25.21014298575622,77.34930234266115
78,7700.0,25.21014298575622,77.34930234266115
79,7800.0,25.21014298575622,77.34930234266115
80,7900.0,25.21014298575622,77.34930234266115
81,8000.0,25.21014298575622,77.34930234266115
82,8100.0,25.21014298575622,77.34930234266115
83,8200.0,25.21014298575622,77.34930234266115
84,8300.0,25.21014298575622,77.34930234266115
85,8400.0,25.21014298575622,77.34930234266115
86,8500.0,25.21014298575622,77.34930234266115
87,8600.0,25.21014298575622,77.34930234266115
88,8700.0,25.21014298575622,77.34930234266115
89,8800.0,25.21014298575622,77.34930234266115
90,8900.0,25.21014298575622,77.34930234266115
91,9000.0,25.21014298575622,77.34930234266115
92,9100.0,25.21014298575622,77.34930234266115
93,9200.0,25.21014298575622,77.34930234266115
94,9300.0,25.21014298575622,77.34930234266115
95,9400.0,25.21014298575622,77.34930234266115
96,9500.0,25.21014298575622,77.34930234266115
97,9600.0,25.21014298575622,77.34930234266115
98,9700.0,25.21014298575622,77.34930234266115
99,9800.0,25.21014298575622,77.34930234266115
100,9900.0,25.21014298575622,77.34930234266115
101,10000.0,25.21014298575622,77.34930234266115
102,10064.55,25.21014298575622,77.34930234266115
103,10100.0,25.783100780887047,69.32789321082961
104,10150.0,28.07493196141034,59.01465289847479
105,10200.0,30.36676314193363,50.42028597151244
106,10250.0,33.231552117587746,42.97183463481174
107,10300.0,36.66929888837269,36.66929888837269
108,10350.0,40.680003454288446,30.939720937064457
109,10400.0,44.69070802020421,26.35605857601787
110,10450.0,48.70141258611997,22.345354010102106
111,10500.0,52.71211715203574,18.907607239317166
112,10550.0,57.29577951308232,16.04281826366305
113,10600.0,61.30648407899809,13.178029288008934
114,10650.0,65.89014644004466,10.313240312354818
115,10700.0,70.47380880109125,8.021409131831525
116,10750.0,75.05747116213784,5.729577951308233
117,10800.0,79.0681757280536,3.437746770784939
118,10850.0,83.6518380891002,1.1459155902616465
119,10884.97,87.08958485988514,359.817495342157
120,10900.0,87.08958485988514,359.817495342157
121,11000.0,87.08958485988514,359.817495342157
122,11100.0,87.08958485988514,359.817495342157
123,11200.0,87.08958485988514,359.817495342157
124,11300.0,87.08958485988514,359.817495342157
125,11400.0,87.08958485988514,359.817495342157
126,11500.0,87.08958485988514,359.817495342157
127,11600.0,87.08958485988514,359.817495342157
128,11700.0,87.08958485988514,359.817495342157
129,11800.0,87.08958485988514,359.817495342157
130,11900.0,87.08958485988514,359.817495342157
131,12000.0,87.08958485988514,359.817495342157
132,12100.0,87.08958485988514,359.817495342157
133,12200.0,87.08958485988514,359.817495342157
134,12300.0,87.08958485988514,359.817495342157
135,12400.0,87.08958485988514,359.817495342157
136,12500.0,87.08958485988514,359.817495342157
137,12600.0,87.08958485988514,359.817495342157
138,12700.0,87.08958485988514,359.817495342157
139,12800.0,87.08958485988514,359.817495342157
140,12900.0,87.08958485988514,359.817495342157
141,13000.0,87.08958485988514,359.817495342157
142,13100.0,87.08958485988514,359.817495342157
143,13200.0,87.08958485988514,359.817495342157
144,13300.0,87.08958485988514,359.817495342157
145,13400.0,87.08958485988514,359.817495342157
146,13500.0,87.08958485988514,359.817495342157
147,13600.0,87.08958485988514,359.817495342157
148,13700.0,87.08958485988514,359.817495342157
149,13800.0,87.08958485988514,359.817495342157
150,13900.0,87.08958485988514,359.817495342157
151,14000.0,87.08958485988514,359.817495342157
152,14100.0,87.08958485988514,359.817495342157
153,14200.0,87.08958485988514,359.817495342157
154,14300.0,87.08958485988514,359.817495342157
155,14400.0,87.08958485988514,359.817495342157
156,14500.0,87.08958485988514,359.817495342157
157,14600.0,87.08958485988514,359.817495342157
158,14700.0,87.08958485988514,359.817495342157
159,14800.0,87.08958485988514,359.817495342157
160,14900.0,87.08958485988514,359.817495342157
161,15000.0,87.08958485988514,359.817495342157
162,15100.0,87.08958485988514,359.817495342157
163,15200.0,87.08958485988514,359.817495342157
164,15300.0,87.08958485988514,359.817495342157
165,15400.0,87.08958485988514,359.817495342157
166,15500.0,87.08958485988514,359.817495342157
167,15600.0,87.08958485988514,359.817495342157
168,15700.0,87.08958485988514,359.817495342157
169,15800.0,87.08958485988514,359.817495342157
170,15900.0,87.08958485988514,359.817495342157
171,16000.0,87.08958485988514,359.817495342157
172,16100.0,87.08958485988514,359.817495342157
173,16200.0,87.08958485988514,359.817495342157
174,16300.0,87.08958485988514,359.817495342157
175,16400.0,87.08958485988514,359.817495342157
176,16500.0,87.08958485988514,359.817495342157
177,16600.0,87.08958485988514,359.817495342157
178,16700.0,87.08958485988514,359.817495342157
179,16800.0,87.08958485988514,359.817495342157
180,16900.0,87.08958485988514,359.817495342157
181,17000.0,87.08958485988514,359.817495342157
182,17100.0,87.08958485988514,359.817495342157
183,17200.0,87.08958485988514,359.817495342157
184,17300.0,87.08958485988514,359.817495342157
185,17400.0,87.08958485988514,359.817495342157
186,17500.0,87.08958485988514,359.817495342157
187,17600.0,87.08958485988514,359.817495342157
188,17700.0,87.08958485988514,359.817495342157
189,17800.0,87.08958485988514,359.817495342157
190,17900.0,87.08958485988514,359.817495342157
191,18000.0,87.08958485988514,359.817495342157
192,18100.0,87.08958485988514,359.817495342157
193,18200.0,87.08958485988514,359.817495342157
194,18300.0,87.08958485988514,359.817495342157
195,18400.0,87.08958485988514,359.817495342157
196,18500.0,87.08958485988514,359.817495342157
197,18600.0,87.08958485988514,359.817495342157
198,18700.0,87.08958485988514,359.817495342157
199,18800.0,87.08958485988514,359.817495342157
200,18900.0,87.08958485988514,359.817495342157
201,19000.0,87.08958485988514,359.817495342157
202,19100.0,87.08958485988514,359.817495342157
203,19200.0,87.08958485988514,359.817495342157
204,19300.0,87.08958485988514,359.817495342157
205,19400.0,87.08958485988514,359.817495342157
206,19500.0,87.08958485988514,359.817495342157
207,19600.0,87.08958485988514,359.817495342157
208,19700.0,87.08958485988514,359.817495342157
209,19800.0,87.08958485988514,359.817495342157
210,19900.0,87.08958485988514,359.817495342157
211,20000.0,87.08958485988514,359.817495342157
212,20100.0,87.08958485988514,359.817495342157
213,20200.0,87.08958485988514,359.817495342157
214,20300.0,87.08958485988514,359.817495342157
215,20400.0,87.08958485988514,359.817495342157
216,20500.0,87.08958485988514,359.817495342157
217,20600.0,87.08958485988514,359.817495342157
218,20700.0,87.08958485988514,359.817495342157
219,20800.0,87.08958485988514,359.817495342157
220,20900.0,87.08958485988514,359.817495342157
221,21000.0,87.08958485988514,359.817495342157
222,21100.0,87.08958485988514,359.817495342157
223,21200.0,87.08958485988514,359.817495342157
224,21247.0,87.08958485988514,359.817495342157
